<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.22	13:00:00	1928.77	1929.37	1926.72	1928.71	4391	0	0
2023.06.22	14:00:00	1928.71	1929.80	1925.29	1927.37	9238	0	0
2023.06.22	15:00:00	1927.38	1931.00	1923.48	1923.51	12986	0	0
2023.06.22	16:00:00	1923.47	1927.43	1919.00	1922.23	14725	0	0
2023.06.22	17:00:00	1922.23	1922.68	1914.86	1915.35	13453	0	0
2023.06.22	18:00:00	1915.35	1919.02	1912.82	1913.47	8967	0	0
2023.06.22	19:00:00	1913.40	1917.78	1913.07	1915.53	6855	0	0
2023.06.22	20:00:00	1915.54	1916.76	1913.31	1916.53	5931	0	0
2023.06.22	21:00:00	1916.54	1916.60	1913.88	1915.27	3719	0	0
2023.06.22	22:00:00	1915.26	1915.98	1913.63	1913.95	4196	0	0
2023.06.22	23:00:00	1914.01	1914.54	1912.38	1913.70	2424	0	0
2023.06.23	01:00:00	1914.33	1914.33	1913.36	1913.77	775	0	0
2023.06.23	02:00:00	1913.80	1915.01	1913.43	1914.52	1243	0	0
2023.06.23	03:00:00	1914.55	1916.07	1914.06	1915.63	2956	0	0
2023.06.23	04:00:00	1915.59	1915.82	1910.94	1912.18	4747	0	0
2023.06.23	05:00:00	1912.15	1912.92	1910.12	1910.46	4444	0	0
2023.06.23	06:00:00	1910.45	1912.49	1910.28	1912.44	2927	0	0
2023.06.23	07:00:00	1912.45	1917.22	1912.16	1916.56	4512	0	0
2023.06.23	08:00:00	1916.55	1918.02	1915.12	1915.21	5011	0	0
2023.06.23	09:00:00	1915.18	1916.95	1912.99	1913.57	5816	0	0
2023.06.23	10:00:00	1913.54	1918.98	1913.01	1918.10	11324	0	0
2023.06.23	11:00:00	1918.04	1920.05	1917.08	1917.68	8146	0	0
2023.06.23	12:00:00	1917.69	1919.63	1916.98	1917.90	6124	0	0
2023.06.23	13:00:00	1917.92	1918.19	1916.62	1917.63	4786	0	0
2023.06.23	14:00:00	1917.63	1920.64	1917.59	1919.20	5149	0	0
2023.06.23	15:00:00	1919.21	1929.70	1918.89	1928.90	11775	0	0
2023.06.23	16:00:00	1928.96	1937.32	1928.75	1932.23	15651	0	0
2023.06.23	17:00:00	1932.26	1933.08	1924.28	1926.98	15024	0	0
2023.06.23	18:00:00	1926.97	1927.76	1920.96	1921.09	10440	0	0
2023.06.23	19:00:00	1921.09	1922.38	1917.97	1918.73	7040	0	0
2023.06.23	20:00:00	1918.72	1921.28	1918.49	1920.88	5426	0	0
2023.06.23	21:00:00	1920.87	1920.94	1919.36	1920.58	3848	0	0
2023.06.23	22:00:00	1920.59	1921.27	1919.03	1919.10	4301	0	0
2023.06.23	23:00:00	1919.10	1921.48	1919.05	1921.48	1443	0	0
2023.06.26	01:00:00	1923.01	1924.92	1922.71	1924.77	1709	0	0
2023.06.26	02:00:00	1924.76	1925.46	1923.91	1925.35	2023	0	0
2023.06.26	03:00:00	1925.36	1927.02	1924.75	1926.46	3843	0	0
2023.06.26	04:00:00	1926.45	1928.53	1925.09	1925.43	7352	0	0
2023.06.26	05:00:00	1925.42	1926.76	1924.18	1924.53	5120	0	0
2023.06.26	06:00:00	1924.53	1926.87	1924.36	1925.53	3319	0	0
2023.06.26	07:00:00	1925.58	1925.95	1924.52	1925.11	2031	0	0
2023.06.26	08:00:00	1925.09	1927.15	1923.98	1926.77	3882	0	0
2023.06.26	09:00:00	1926.83	1927.69	1922.20	1922.80	6043	0	0
2023.06.26	10:00:00	1922.77	1929.13	1922.42	1928.96	7574	0	0
2023.06.26	11:00:00	1928.95	1933.31	1928.94	1931.77	7163	0	0
2023.06.26	12:00:00	1931.79	1932.45	1929.35	1929.86	5228	0	0
2023.06.26	13:00:00	1929.90	1933.36	1929.53	1931.92	4077	0	0
2023.06.26	14:00:00	1931.90	1932.63	1931.17	1931.39	3951	0	0
2023.06.26	15:00:00	1931.39	1933.10	1929.84	1931.54	8051	0	0
2023.06.26	16:00:00	1931.55	1931.68	1921.56	1924.85	11380	0	0
2023.06.26	17:00:00	1924.84	1925.58	1922.55	1923.30	10573	0	0
2023.06.26	18:00:00	1923.33	1928.54	1923.33	1925.75	7774	0	0
2023.06.26	19:00:00	1925.74	1926.57	1923.49	1923.75	5932	0	0
2023.06.26	20:00:00	1923.74	1925.28	1923.26	1924.58	4761	0	0
2023.06.26	21:00:00	1924.61	1924.86	1923.07	1923.45	4009	0	0
2023.06.26	22:00:00	1923.44	1924.01	1922.40	1922.91	4014	0	0
2023.06.26	23:00:00	1922.83	1923.48	1922.59	1923.06	1540	0	0
2023.06.27	01:00:00	1923.78	1924.72	1923.57	1924.72	865	0	0
2023.06.27	02:00:00	1924.63	1924.63	1921.03	1922.55	1560	0	0
2023.06.27	03:00:00	1922.55	1924.74	1921.74	1922.74	2426	0	0
2023.06.27	04:00:00	1922.76	1930.42	1922.66	1929.27	6497	0	0
2023.06.27	05:00:00	1929.26	1929.65	1927.08	1928.81	4040	0	0
2023.06.27	06:00:00	1928.80	1929.57	1927.97	1928.45	3623	0	0
2023.06.27	07:00:00	1928.48	1929.65	1928.40	1928.50	2406	0	0
2023.06.27	08:00:00	1928.50	1929.52	1925.07	1925.08	3945	0	0
2023.06.27	09:00:00	1925.07	1927.65	1924.24	1927.45	5363	0	0
2023.06.27	10:00:00	1927.47	1929.77	1927.17	1928.24	6426	0	0
2023.06.27	11:00:00	1928.16	1928.66	1924.24	1925.59	6286	0	0
2023.06.27	12:00:00	1925.59	1925.79	1923.83	1924.09	4398	0	0
2023.06.27	13:00:00	1924.09	1924.55	1922.81	1923.50	3519	0	0
2023.06.27	14:00:00	1923.52	1923.52	1919.70	1923.17	5121	0	0
2023.06.27	15:00:00	1923.14	1930.44	1923.11	1926.23	9243	0	0
2023.06.27	16:00:00	1926.27	1930.69	1922.86	1923.64	12172	0	0
2023.06.27	17:00:00	1923.52	1924.08	1911.56	1917.23	14485	0	0
2023.06.27	18:00:00	1917.30	1917.53	1913.40	1913.54	8710	0	0
2023.06.27	19:00:00	1913.53	1916.61	1912.04	1914.63	7096	0	0
2023.06.27	20:00:00	1914.63	1915.89	1911.69	1912.18	6384	0	0
2023.06.27	21:00:00	1912.20	1914.89	1910.88	1914.81	5026	0	0
2023.06.27	22:00:00	1914.80	1915.72	1913.38	1913.79	4463	0	0
2023.06.27	23:00:00	1913.78	1913.85	1912.94	1913.56	1706	0	0
2023.06.28	01:00:00	1914.53	1915.59	1914.26	1914.99	939	0	0
2023.06.28	02:00:00	1914.96	1915.83	1914.76	1915.46	1174	0	0
2023.06.28	03:00:00	1915.50	1917.21	1915.23	1916.23	2996	0	0
2023.06.28	04:00:00	1916.44	1916.80	1913.49	1915.12	5819	0	0
2023.06.28	05:00:00	1915.09	1916.05	1913.46	1915.17	3803	0	0
2023.06.28	06:00:00	1915.13	1916.81	1914.85	1915.22	3080	0	0
2023.06.28	07:00:00	1915.23	1916.28	1915.12	1915.24	2417	0	0
2023.06.28	08:00:00	1915.25	1916.81	1915.08	1915.59	3338	0	0
2023.06.28	09:00:00	1915.57	1916.28	1909.61	1910.88	6002	0	0
2023.06.28	10:00:00	1910.92	1912.07	1909.20	1910.96	7293	0	0
2023.06.28	11:00:00	1910.93	1911.68	1908.28	1910.00	6436	0	0
2023.06.28	12:00:00	1909.97	1911.97	1907.21	1907.34	6140	0	0
2023.06.28	13:00:00	1907.38	1909.04	1906.16	1906.90	5495	0	0
2023.06.28	14:00:00	1906.98	1907.82	1905.79	1907.15	5339	0	0
2023.06.28	15:00:00	1907.16	1908.50	1905.61	1906.95	7348	0	0
2023.06.28	16:00:00	1906.96	1911.52	1902.84	1909.96	13706	0	0
2023.06.28	17:00:00	1909.94	1911.19	1905.20	1907.09	12877	0	0
2023.06.28	18:00:00	1907.13	1913.32	1906.19	1910.88	10055	0	0
2023.06.28	19:00:00	1910.87	1912.88	1909.92	1912.25	5923	0	0
2023.06.28	20:00:00	1912.28	1913.40	1911.54	1911.78	5612	0	0
2023.06.28	21:00:00	1911.78	1913.14	1911.78	1912.23	2930	0	0
2023.06.28	22:00:00	1912.22	1912.35	1909.25	1909.32	3502	0	0
2023.06.28	23:00:00	1909.33	1910.08	1906.77	1907.33	2174	0	0
2023.06.29	01:00:00	1907.83	1910.39	1907.83	1909.92	1478	0	0
2023.06.29	02:00:00	1909.95	1910.75	1909.63	1909.75	1237	0	0
2023.06.29	03:00:00	1909.78	1910.20	1908.05	1909.99	2882	0	0
2023.06.29	04:00:00	1910.00	1912.81	1909.46	1909.87	5940	0	0
2023.06.29	05:00:00	1909.89	1909.89	1904.44	1904.57	5963	0	0
2023.06.29	06:00:00	1904.60	1905.65	1902.80	1905.48	4250	0	0
2023.06.29	07:00:00	1905.45	1905.98	1904.52	1905.32	2704	0	0
2023.06.29	08:00:00	1905.34	1905.54	1903.16	1904.47	4448	0	0
2023.06.29	09:00:00	1904.51	1905.30	1902.60	1904.64	5193	0	0
2023.06.29	10:00:00	1904.37	1907.47	1902.54	1905.73	7212	0	0
2023.06.29	11:00:00	1905.89	1908.12	1904.48	1906.15	6764	0	0
2023.06.29	12:00:00	1906.20	1906.31	1903.95	1905.17	4392	0	0
2023.06.29	13:00:00	1905.23	1909.93	1904.58	1909.92	4497	0	0
2023.06.29	14:00:00	1909.91	1911.02	1909.20	1910.04	4332	0	0
2023.06.29	15:00:00	1910.04	1912.16	1895.54	1896.14	12081	0	0
2023.06.29	16:00:00	1896.08	1899.83	1893.00	1899.68	13968	0	0
2023.06.29	17:00:00	1899.67	1913.09	1899.35	1910.97	14851	0	0
2023.06.29	18:00:00	1910.99	1912.65	1908.44	1908.98	9358	0	0
2023.06.29	19:00:00	1908.97	1910.42	1908.15	1910.26	6753	0	0
2023.06.29	20:00:00	1910.25	1910.80	1907.77	1908.01	5591	0	0
2023.06.29	21:00:00	1908.02	1908.63	1906.72	1907.02	3801	0	0
2023.06.29	22:00:00	1907.05	1909.20	1906.25	1907.76	4476	0	0
2023.06.29	23:00:00	1907.73	1908.40	1907.48	1908.18	1201	0	0
2023.06.30	01:00:00	1908.77	1909.01	1907.60	1908.23	1531	0	0
2023.06.30	02:00:00	1908.25	1908.90	1907.13	1908.74	1409	0	0
2023.06.30	03:00:00	1908.76	1909.25	1907.55	1908.73	3284	0	0
2023.06.30	04:00:00	1908.74	1909.75	1907.13	1907.93	4876	0	0
2023.06.30	05:00:00	1907.96	1909.67	1907.66	1907.88	3927	0	0
2023.06.30	06:00:00	1907.87	1909.38	1907.44	1908.30	2750	0	0
2023.06.30	07:00:00	1908.34	1908.56	1906.87	1908.22	2562	0	0
2023.06.30	08:00:00	1908.30	1909.92	1907.14	1907.14	3113	0	0
2023.06.30	09:00:00	1907.15	1907.48	1903.79	1906.83	5314	0	0
2023.06.30	10:00:00	1906.83	1907.53	1904.50	1905.28	6093	0	0
2023.06.30	11:00:00	1905.29	1905.56	1900.56	1901.87	6420	0	0
2023.06.30	12:00:00	1902.07	1905.43	1901.55	1905.17	5271	0	0
2023.06.30	13:00:00	1905.17	1906.48	1904.26	1906.31	4733	0	0
2023.06.30	14:00:00	1906.33	1906.67	1904.36	1905.31	4333	0	0
2023.06.30	15:00:00	1905.33	1913.75	1904.65	1911.07	11894	0	0
2023.06.30	16:00:00	1910.96	1914.48	1909.79	1911.97	12568	0	0
2023.06.30	17:00:00	1911.94	1919.01	1911.93	1915.48	13274	0	0
2023.06.30	18:00:00	1915.50	1919.43	1914.58	1919.07	8698	0	0
2023.06.30	19:00:00	1919.07	1920.56	1917.47	1920.06	6750	0	0
2023.06.30	20:00:00	1920.07	1922.75	1917.86	1918.64	6808	0	0
2023.06.30	21:00:00	1918.68	1920.02	1918.54	1919.01	4050	0	0
2023.06.30	22:00:00	1919.06	1920.37	1917.89	1920.09	4742	0	0
2023.06.30	23:00:00	1920.08	1920.08	1918.17	1919.18	1973	0	0
2023.07.03	01:00:00	1918.54	1919.64	1918.37	1919.28	1634	0	0
2023.07.03	02:00:00	1919.30	1919.36	1917.56	1918.20	1589	0	0
2023.07.03	03:00:00	1918.20	1918.87	1916.81	1917.14	2920	0	0
2023.07.03	04:00:00	1917.13	1918.96	1916.06	1917.26	5788	0	0
2023.07.03	05:00:00	1917.28	1917.78	1914.66	1914.83	4184	0	0
2023.07.03	06:00:00	1914.86	1919.06	1914.73	1918.36	3587	0	0
2023.07.03	07:00:00	1918.38	1920.21	1917.97	1920.10	2933	0	0
2023.07.03	08:00:00	1920.11	1920.59	1916.71	1917.00	4436	0	0
2023.07.03	09:00:00	1917.02	1917.73	1913.47	1915.14	5803	0	0
2023.07.03	10:00:00	1915.17	1916.14	1912.10	1912.21	6666	0	0
2023.07.03	11:00:00	1912.18	1913.42	1910.06	1912.11	5886	0	0
2023.07.03	12:00:00	1912.07	1914.23	1911.75	1913.13	4298	0	0
2023.07.03	13:00:00	1913.13	1914.37	1911.74	1913.92	3709	0	0
2023.07.03	14:00:00	1913.94	1914.38	1911.98	1912.56	4604	0	0
2023.07.03	15:00:00	1912.57	1922.06	1911.65	1921.94	8898	0	0
2023.07.03	16:00:00	1921.96	1927.05	1919.50	1926.04	11674	0	0
2023.07.03	17:00:00	1929.17	1931.00	1924.25	1930.19	13520	0	0
2023.07.03	18:00:00	1930.22	1930.36	1925.97	1926.64	8514	0	0
2023.07.03	19:00:00	1926.63	1926.70	1921.82	1921.83	6672	0	0
2023.07.03	20:00:00	1921.96	1922.14	1920.63	1920.65	3667	0	0
2023.07.03	21:00:00	1920.64	1921.77	1920.64	1921.28	1337	0	0
2023.07.03	22:00:00	1921.30	1921.85	1921.11	1921.36	1060	0	0
2023.07.03	23:00:00	1921.36	1921.66	1921.09	1921.48	747	0	0
2023.07.04	01:00:00	1921.12	1921.65	1921.11	1921.24	458	0	0
2023.07.04	02:00:00	1921.23	1921.35	1919.91	1921.23	964	0	0
2023.07.04	03:00:00	1921.24	1922.07	1920.81	1921.20	3088	0	0
2023.07.04	04:00:00	1921.33	1923.18	1920.05	1921.62	4717	0	0
2023.07.04	05:00:00	1921.60	1921.98	1920.62	1921.54	2862	0	0
2023.07.04	06:00:00	1921.54	1923.49	1921.41	1922.98	2805	0	0
2023.07.04	07:00:00	1922.98	1924.48	1922.79	1924.27	3347	0	0
2023.07.04	08:00:00	1924.27	1924.69	1923.30	1923.71	3355	0	0
2023.07.04	09:00:00	1923.72	1927.55	1923.44	1927.50	5437	0	0
2023.07.04	10:00:00	1927.51	1928.45	1926.03	1928.04	4867	0	0
2023.07.04	11:00:00	1928.05	1928.80	1925.77	1928.54	4869	0	0
2023.07.04	12:00:00	1928.55	1930.66	1928.55	1929.79	4763	0	0
2023.07.04	13:00:00	1929.80	1930.71	1928.66	1928.85	3782	0	0
2023.07.04	14:00:00	1928.89	1929.67	1927.67	1928.55	3585	0	0
2023.07.04	15:00:00	1928.55	1930.35	1926.25	1926.80	5318	0	0
2023.07.04	16:00:00	1926.72	1928.96	1926.18	1928.30	4123	0	0
2023.07.04	17:00:00	1928.31	1929.58	1927.49	1928.16	3544	0	0
2023.07.04	18:00:00	1928.13	1928.21	1926.91	1927.09	2788	0	0
2023.07.04	19:00:00	1927.10	1927.25	1924.09	1924.21	3104	0	0
2023.07.04	20:00:00	1924.21	1925.86	1924.02	1925.51	1228	0	0
2023.07.04	21:00:00	1925.57	1926.04	1925.00	1925.82	724	0	0
2023.07.05	01:00:00	1926.08	1927.19	1924.61	1926.18	1701	0	0
2023.07.05	02:00:00	1926.15	1926.35	1924.88	1926.29	1285	0	0
2023.07.05	03:00:00	1926.30	1927.11	1925.82	1926.74	2817	0	0
2023.07.05	04:00:00	1926.79	1926.83	1924.02	1924.19	4622	0	0
2023.07.05	05:00:00	1924.19	1924.72	1923.19	1924.67	3768	0	0
2023.07.05	06:00:00	1924.66	1925.09	1924.08	1924.42	2900	0	0
2023.07.05	07:00:00	1924.41	1925.99	1924.22	1925.57	2575	0	0
2023.07.05	08:00:00	1925.58	1926.46	1924.99	1925.55	4052	0	0
2023.07.05	09:00:00	1925.63	1925.79	1920.87	1922.17	6867	0	0
2023.07.05	10:00:00	1922.17	1927.77	1921.73	1927.49	6458	0	0
2023.07.05	11:00:00	1927.46	1928.11	1925.19	1926.97	6197	0	0
2023.07.05	12:00:00	1926.96	1929.06	1926.81	1929.01	5591	0	0
2023.07.05	13:00:00	1929.00	1929.59	1926.65	1927.31	4362	0	0
2023.07.05	14:00:00	1927.30	1928.26	1926.24	1927.55	4205	0	0
2023.07.05	15:00:00	1927.54	1930.14	1925.13	1929.35	9081	0	0
2023.07.05	16:00:00	1929.38	1935.05	1922.78	1925.18	16031	0	0
2023.07.05	17:00:00	1925.11	1926.17	1919.08	1922.72	13485	0	0
2023.07.05	18:00:00	1922.71	1925.20	1922.26	1923.23	7910	0	0
2023.07.05	19:00:00	1923.23	1924.81	1921.37	1921.57	6002	0	0
2023.07.05	20:00:00	1921.55	1921.55	1919.03	1919.78	5562	0	0
2023.07.05	21:00:00	1919.80	1921.35	1915.94	1916.04	6337	0	0
2023.07.05	22:00:00	1916.06	1917.90	1915.22	1916.15	4441	0	0
2023.07.05	23:00:00	1916.45	1916.74	1914.82	1915.14	1624	0	0
2023.07.06	01:00:00	1916.31	1917.92	1916.17	1916.29	1092	0	0
2023.07.06	02:00:00	1916.29	1917.22	1915.59	1916.83	1696	0	0
2023.07.06	03:00:00	1916.85	1917.70	1916.13	1917.34	3235	0	0
2023.07.06	04:00:00	1917.34	1919.67	1916.42	1919.50	6061	0	0
2023.07.06	05:00:00	1919.57	1919.73	1918.15	1918.74	4835	0	0
2023.07.06	06:00:00	1918.73	1919.20	1918.08	1918.16	3511	0	0
2023.07.06	07:00:00	1918.11	1918.23	1916.92	1917.89	3177	0	0
2023.07.06	08:00:00	1917.86	1921.18	1917.79	1920.14	4750	0	0
2023.07.06	09:00:00	1920.13	1921.53	1919.21	1920.48	5657	0	0
2023.07.06	10:00:00	1920.52	1921.19	1918.94	1918.96	6822	0	0
2023.07.06	11:00:00	1918.98	1919.74	1916.26	1918.08	5530	0	0
2023.07.06	12:00:00	1918.08	1919.56	1916.70	1917.34	3883	0	0
2023.07.06	13:00:00	1917.33	1924.99	1917.29	1924.83	5936	0	0
2023.07.06	14:00:00	1924.84	1927.47	1924.41	1926.65	6311	0	0
2023.07.06	15:00:00	1926.65	1927.62	1902.69	1906.32	18291	0	0
2023.07.06	16:00:00	1906.40	1914.99	1904.69	1910.77	17796	0	0
2023.07.06	17:00:00	1910.70	1910.84	1902.78	1907.88	17709	0	0
2023.07.06	18:00:00	1907.91	1911.66	1907.21	1911.50	12060	0	0
2023.07.06	19:00:00	1911.51	1912.38	1908.98	1909.85	7373	0	0
2023.07.06	20:00:00	1909.85	1910.96	1908.93	1910.87	4868	0	0
2023.07.06	21:00:00	1910.87	1911.16	1909.63	1910.86	3134	0	0
2023.07.06	22:00:00	1910.88	1911.95	1909.86	1910.20	3216	0	0
2023.07.06	23:00:00	1910.14	1911.04	1909.97	1910.86	1610	0	0
2023.07.07	01:00:00	1910.93	1911.20	1909.57	1911.01	1477	0	0
2023.07.07	02:00:00	1911.02	1912.24	1911.02	1911.58	1291	0	0
2023.07.07	03:00:00	1911.59	1912.41	1909.65	1910.63	3721	0	0
2023.07.07	04:00:00	1910.63	1912.09	1910.32	1910.66	5533	0	0
2023.07.07	05:00:00	1910.66	1911.62	1909.89	1910.90	3322	0	0
2023.07.07	06:00:00	1910.91	1912.21	1910.38	1911.16	3222	0	0
2023.07.07	07:00:00	1911.17	1912.32	1910.27	1912.14	2475	0	0
2023.07.07	08:00:00	1912.19	1914.55	1911.93	1914.34	4864	0	0
2023.07.07	09:00:00	1914.41	1915.44	1912.98	1913.33	5996	0	0
2023.07.07	10:00:00	1913.32	1916.51	1912.07	1914.59	7686	0	0
2023.07.07	11:00:00	1914.62	1915.78	1913.35	1915.60	6118	0	0
2023.07.07	12:00:00	1915.61	1916.77	1914.46	1916.10	6215	0	0
2023.07.07	13:00:00	1916.09	1917.81	1915.17	1916.31	5044	0	0
2023.07.07	14:00:00	1916.35	1918.38	1915.92	1917.54	5242	0	0
2023.07.07	15:00:00	1917.59	1928.33	1914.28	1918.88	16238	0	0
2023.07.07	16:00:00	1918.73	1927.61	1915.55	1923.23	18802	0	0
2023.07.07	17:00:00	1923.29	1934.16	1921.35	1933.74	15241	0	0
2023.07.07	18:00:00	1933.68	1934.90	1926.50	1927.62	11722	0	0
2023.07.07	19:00:00	1927.63	1929.35	1926.39	1926.93	8143	0	0
2023.07.07	20:00:00	1926.95	1928.08	1926.10	1927.01	5787	0	0
2023.07.07	21:00:00	1927.08	1927.28	1925.44	1926.39	4389	0	0
2023.07.07	22:00:00	1926.32	1926.37	1924.68	1924.71	4366	0	0
2023.07.07	23:00:00	1924.73	1925.48	1924.32	1925.15	1318	0	0
2023.07.10	01:00:00	1925.18	1928.18	1925.18	1926.15	2217	0	0
2023.07.10	02:00:00	1926.15	1926.15	1923.88	1924.91	1999	0	0
2023.07.10	03:00:00	1924.93	1925.28	1922.86	1924.27	4440	0	0
2023.07.10	04:00:00	1924.26	1926.92	1924.22	1925.00	6889	0	0
2023.07.10	05:00:00	1924.99	1925.48	1924.15	1925.07	4671	0	0
2023.07.10	06:00:00	1925.09	1925.70	1922.65	1923.89	3914	0	0
2023.07.10	07:00:00	1923.92	1923.94	1920.98	1921.25	3004	0	0
2023.07.10	08:00:00	1921.26	1921.58	1919.63	1920.21	4580	0	0
2023.07.10	09:00:00	1920.23	1924.46	1919.39	1923.47	6210	0	0
2023.07.10	10:00:00	1923.49	1925.72	1922.68	1924.89	5650	0	0
2023.07.10	11:00:00	1924.91	1925.63	1922.74	1925.19	4966	0	0
2023.07.10	12:00:00	1925.23	1926.24	1922.76	1923.32	4275	0	0
2023.07.10	13:00:00	1923.32	1924.45	1922.73	1923.63	3743	0	0
2023.07.10	14:00:00	1923.62	1925.77	1923.01	1924.71	5029	0	0
2023.07.10	15:00:00	1924.72	1925.01	1912.69	1914.02	11796	0	0
2023.07.10	16:00:00	1914.04	1924.57	1914.04	1923.04	14321	0	0
2023.07.10	17:00:00	1923.09	1924.98	1920.70	1922.04	11224	0	0
2023.07.10	18:00:00	1922.06	1924.02	1921.54	1923.57	7961	0	0
2023.07.10	19:00:00	1923.56	1925.99	1922.69	1925.58	5770	0	0
2023.07.10	20:00:00	1925.62	1926.85	1925.13	1925.69	5726	0	0
2023.07.10	21:00:00	1925.71	1926.10	1924.90	1925.78	3388	0	0
2023.07.10	22:00:00	1925.81	1926.48	1924.93	1925.90	3209	0	0
2023.07.10	23:00:00	1925.79	1925.95	1924.92	1925.23	1672	0	0
2023.07.11	01:00:00	1925.30	1925.63	1924.59	1925.12	1239	0	0
2023.07.11	02:00:00	1925.14	1925.59	1924.40	1924.87	1191	0	0
2023.07.11	03:00:00	1924.90	1927.19	1924.46	1926.36	3149	0	0
2023.07.11	04:00:00	1926.36	1927.89	1925.09	1925.55	6632	0	0
2023.07.11	05:00:00	1925.56	1927.88	1924.92	1927.79	5770	0	0
2023.07.11	06:00:00	1927.79	1928.97	1925.79	1926.68	5127	0	0
2023.07.11	07:00:00	1926.66	1929.47	1926.41	1929.43	3952	0	0
2023.07.11	08:00:00	1929.44	1930.10	1928.15	1929.01	5190	0	0
2023.07.11	09:00:00	1929.06	1938.43	1928.83	1936.20	9390	0	0
2023.07.11	10:00:00	1936.19	1936.29	1929.96	1932.28	8855	0	0
2023.07.11	11:00:00	1932.32	1937.38	1932.01	1936.69	6959	0	0
2023.07.11	12:00:00	1936.77	1938.31	1934.88	1938.22	6378	0	0
2023.07.11	13:00:00	1938.18	1938.47	1934.96	1935.22	5500	0	0
2023.07.11	14:00:00	1935.21	1937.51	1934.73	1936.34	5225	0	0
2023.07.11	15:00:00	1936.33	1936.49	1929.52	1932.06	11340	0	0
2023.07.11	16:00:00	1931.94	1934.03	1929.46	1933.51	13565	0	0
2023.07.11	17:00:00	1933.52	1935.41	1931.21	1931.82	10319	0	0
2023.07.11	18:00:00	1931.83	1933.20	1930.27	1931.07	7382	0	0
2023.07.11	19:00:00	1931.08	1932.86	1929.36	1932.42	5270	0	0
2023.07.11	20:00:00	1932.43	1932.63	1930.71	1932.08	3926	0	0
2023.07.11	21:00:00	1932.10	1932.35	1930.53	1931.94	3183	0	0
2023.07.11	22:00:00	1931.97	1932.57	1931.58	1932.51	2798	0	0
2023.07.11	23:00:00	1932.52	1932.52	1931.63	1932.14	1553	0	0
2023.07.12	01:00:00	1932.27	1933.79	1932.27	1933.41	1191	0	0
2023.07.12	02:00:00	1933.42	1933.57	1932.92	1933.32	1673	0	0
2023.07.12	03:00:00	1933.33	1936.25	1933.22	1935.73	4806	0	0
2023.07.12	04:00:00	1935.73	1939.07	1935.66	1937.58	6676	0	0
2023.07.12	05:00:00	1937.58	1940.99	1936.75	1940.12	5965	0	0
2023.07.12	06:00:00	1940.13	1940.24	1937.81	1938.54	4353	0	0
2023.07.12	07:00:00	1938.54	1939.14	1937.64	1938.93	3298	0	0
2023.07.12	08:00:00	1938.93	1940.24	1937.92	1938.62	4619	0	0
2023.07.12	09:00:00	1938.67	1940.25	1934.41	1934.86	6657	0	0
2023.07.12	10:00:00	1934.86	1936.12	1933.89	1934.73	5806	0	0
2023.07.12	11:00:00	1934.75	1936.49	1933.75	1934.84	5536	0	0
2023.07.12	12:00:00	1934.83	1936.35	1934.42	1935.45	3972	0	0
2023.07.12	13:00:00	1935.44	1935.51	1933.84	1934.31	3671	0	0
2023.07.12	14:00:00	1934.30	1936.44	1933.52	1934.71	5045	0	0
2023.07.12	15:00:00	1934.69	1950.06	1933.61	1943.23	16582	0	0
2023.07.12	16:00:00	1943.21	1957.38	1940.98	1956.11	18722	0	0
2023.07.12	17:00:00	1956.06	1957.86	1952.59	1957.66	14477	0	0
2023.07.12	18:00:00	1957.71	1958.33	1953.34	1955.72	10647	0	0
2023.07.12	19:00:00	1955.71	1959.47	1955.42	1959.22	8102	0	0
2023.07.12	20:00:00	1959.24	1959.70	1955.75	1957.28	6685	0	0
2023.07.12	21:00:00	1957.28	1957.86	1956.79	1957.77	4236	0	0
2023.07.12	22:00:00	1957.76	1958.89	1956.96	1958.71	4334	0	0
2023.07.12	23:00:00	1958.74	1958.75	1957.38	1957.38	1924	0	0
2023.07.13	01:00:00	1957.82	1958.35	1957.33	1957.72	1485	0	0
2023.07.13	02:00:00	1957.71	1957.96	1957.46	1957.79	1333	0	0
2023.07.13	03:00:00	1957.81	1958.92	1956.52	1957.06	5088	0	0
2023.07.13	04:00:00	1957.07	1959.92	1956.43	1959.60	7737	0	0
2023.07.13	05:00:00	1959.64	1961.74	1958.68	1960.15	5921	0	0
2023.07.13	06:00:00	1960.15	1961.14	1958.89	1960.32	4705	0	0
2023.07.13	07:00:00	1960.31	1962.31	1957.13	1957.27	4350	0	0
2023.07.13	08:00:00	1957.28	1958.45	1955.31	1955.45	7112	0	0
2023.07.13	09:00:00	1955.46	1963.00	1955.46	1962.84	8846	0	0
2023.07.13	10:00:00	1962.79	1963.38	1959.45	1961.85	7461	0	0
2023.07.13	11:00:00	1961.84	1962.79	1960.26	1960.95	5258	0	0
2023.07.13	12:00:00	1960.96	1961.01	1959.47	1960.04	3618	0	0
2023.07.13	13:00:00	1960.05	1960.61	1958.20	1960.55	3760	0	0
2023.07.13	14:00:00	1960.56	1960.74	1957.97	1959.96	4609	0	0
2023.07.13	15:00:00	1960.03	1963.56	1952.42	1957.62	15680	0	0
2023.07.13	16:00:00	1957.63	1961.44	1956.72	1958.58	16172	0	0
2023.07.13	17:00:00	1958.45	1961.90	1957.57	1960.87	12895	0	0
